MMSI;VesselName;IMO;CallSign;VesselType;Status;Length;Width;Draft;Cargo;TransceiverClass;BaseDateTime
636014610;BALTIC COVE;IMO9450727;A8VG9;70.0;0.0;180.0;30.0;9.9;70.0;A;03/12/2023 14:52
636014633;QING MAY;IMO9492220;A8VM9;70.0;0.0;299.0;50.0;18.4;70.0;A;26/12/2023 12:04
636014644;DIAPOROS;IMO9222302;A8VP5;70.0;0.0;300.0;40.0;14.3;74.0;A;01/12/2023 00:00
636014655;BALTIC KLIPPER;IMO9454759;A8VR5;70.0;0.0;164.0;25.0;10.1;70.0;A;28/12/2023 20:17
636014663;ENSCO 75;IMO8764626;A8VT5;90.0;15.0;74.0;62.0;4.6;33.0;A;01/12/2023 00:31
636014675;GAS PRIDE;IMO9522269;A8VV7;80.0;0.0;120.0;20.0;8.3;80.0;A;11/12/2023 21:34
636014712;GLENDA MELANIE;IMO9455806;A8WB9;80.0;0.0;183.0;32.0;12.4;80.0;A;02/12/2023 20:03
636014800;ORANGE STAR;IMO9564384;A8WP6;80.0;0.0;189.0;32.0;10.2;70.0;A;11/12/2023 01:30
636014804;WORLD HARMONY;IMO9382970;A8WQ2;80.0;0.0;227.0;32.0;14.3;80.0;A;12/12/2023 13:33
636014806;DORIC WARRIOR;IMO9453511;A8WQ4;70.0;5.0;229.0;38.0;14.9;70.0;A;01/12/2023 00:00
636014808;KPS IREM SULTAN;IMO8222252;A8WQ6;70.0;5.0;157.0;29.0;4.4;90.0;A;06/12/2023 04:45
636014812;VEENUS;IMO9523500;A8WR4;70.0;0.0;229.0;32.0;14.6;70.0;A;05/12/2023 11:27
636014814;BLUEFIN;IMO9551868;A8WR8;80.0;1.0;145.0;23.0;8.1;80.0;A;01/12/2023 00:04
636014862;PISTI;IMO9456367;A8WY6;70.0;5.0;189.0;32.0;12.8;70.0;A;01/12/2023 00:04
636014864;HONESTY;IMO9416393;A8WY9;89.0;0.0;183.0;32.0;8.0;89.0;A;02/12/2023 17:09
636014868;NORDIC BREEZE;IMO9588445;A8WZ6;80.0;5.0;274.0;48.0;17.0;;A;01/12/2023 00:00
636014869;NORDIC ZENITH;IMO9588469;A8WZ7;80.0;0.0;274.0;48.0;17.0;89.0;A;01/12/2023 10:50
636014894;SOLAR AFRICA;IMO9426128;A8XH4;70.0;5.0;189.0;32.0;12.8;70.0;A;01/12/2023 00:00
636014927;ENTERPRISE;IMO9522934;A8XL7;70.0;1.0;186.0;28.0;8.0;70.0;A;01/12/2023 00:00
636014955;EM SPETSES;IMO9403413;A8XP6;70.0;0.0;175.0;27.0;10.8;79.0;A;01/12/2023 04:00
636015000;GLENDA MELISSA;IMO9494682;A8XY9;80.0;5.0;183.0;32.0;12.4;80.0;A;06/12/2023 02:20
636015002;ERATO;IMO9472103;A8XZ4;70.0;5.0;208.0;29.0;11.6;79.0;A;01/12/2023 00:04
636015007;ETC NEFERTARI;IMO9399612;A8YA5;80.0;1.0;189.0;32.0;13.5;89.0;A;01/12/2023 00:04
636015020;EXPRESS ATHENS;IMO9484948;A8YC3;70.0;0.0;349.0;45.0;15.5;71.0;A;21/12/2023 10:34
636015064;VENDOME STREET;IMO9573672;A8YI6;80.0;0.0;179.0;32.0;12.6;80.0;A;11/12/2023 04:51
636015112;GLOBETROTTER II;IMO9600786;A8YR2;90.0;3.0;189.0;32.0;16.0;90.0;A;01/12/2023 13:36
636015124;ATHINA L;IMO9487627;A8YS8;70.0;0.0;229.0;32.0;14.5;79.0;A;21/12/2023 12:20
636015141;FPMC 25;IMO9433834;A8YV4;80.0;0.0;182.0;32.0;12.9;80.0;A;02/12/2023 13:10
636015150;GREEN WARRIOR;IMO9514169;A8YX9;80.0;0.0;228.0;42.0;11.2;80.0;A;03/12/2023 03:29
636015154;PACIFIC QUARTZ;IMO9573696;A8YY5;80.0;0.0;179.0;32.0;12.6;80.0;A;28/12/2023 23:19
636015161;BASTILLE STREET;IMO9573701;A8YZ6;80.0;0.0;179.0;32.0;12.6;80.0;A;03/12/2023 07:25
636015170;AM GHENT;IMO9593476;A8ZA8;70.0;0.0;229.0;38.0;14.9;70.0;A;02/12/2023 12:31
636015176;AQUALEGEND;IMO9592240;A8ZC5;80.0;5.0;248.0;43.0;15.0;;A;01/12/2023 00:04
636015178;AQUALEGACY;IMO9601833;A8ZC7;80.0;0.0;248.0;43.0;15.0;80.0;A;23/12/2023 11:29
636015248;FPMC 27;IMO9528366;A8ZM6;80.0;0.0;183.0;32.0;13.2;82.0;A;23/12/2023 02:52
636015279;INA;IMO9521875;A8ZR4;70.0;0.0;149.0;23.0;8.3;79.0;A;15/12/2023 08:40
636015291;SAIYO;IMO9568225;A8ZS9;70.0;1.0;234.0;38.0;14.2;70.0;A;01/12/2023 00:05
636015304;STENA SURPRISE;IMO9533995;A8ZU7;80.0;0.0;274.0;48.0;17.1;80.0;A;15/12/2023 10:15
636015348;EUROCHAMPION 2004;IMO9299666;D5AC4;80.0;0.0;274.0;50.0;17.0;80.0;A;01/12/2023 13:39
636015366;STOLT VANGUARD;IMO9274305;D5AF5;80.0;0.0;158.0;25.0;10.5;80.0;A;26/12/2023 23:21
636015390;CHARIKLIA JUNIOR;IMO9548201;D5AL4;70.0;0.0;229.0;38.0;14.9;70.0;A;02/12/2023 09:09
636015445;OBSERVATOR;IMO9553244;D5AT8;70.0;0.0;189.0;32.0;12.8;70.0;A;06/12/2023 16:27
636015465;NOBILITY;IMO9459101;D5AX9;74.0;0.0;146.0;22.0;6.8;74.0;A;28/12/2023 02:03
636015514;HYUNDAI HONOUR;IMO9473731;D5BF7;71.0;0.0;366.0;48.0;13.6;71.0;A;01/12/2023 00:10
636015516;HYUNDAI RESPECT;IMO9475674;D5BG7;70.0;0.0;366.0;48.0;11.1;70.0;A;01/12/2023 00:00
636015524;IRENES RESOLVE;IMO9227273;ELZU6;70.0;0.0;257.0;32.0;12.5;70.0;A;02/12/2023 05:29
636015536;CLIA;IMO9548237;D5BJ8;70.0;0.0;229.0;38.0;14.9;70.0;A;05/12/2023 07:37
636015587;GOLDEN RAY;IMO9640102;D5BQ9;80.0;0.0;141.0;24.0;9.7;80.0;A;08/12/2023 03:13
636015589;LUMPHINI PARK;IMO9640114;D5BR3;80.0;0.0;142.0;24.0;6.3;83.0;A;05/12/2023 18:09
636015596;NAVIGATOR PEGASUS;IMO9407328;D5BS8;80.0;1.0;169.0;24.0;11.1;80.0;A;01/12/2023 00:00
636015598;SEA SMILE;IMO9615107;D5BT2;70.0;0.0;180.0;29.0;10.5;70.0;A;14/12/2023 13:39
636015604;MSC ALTAIR;IMO9465277;A8YN2;70.0;5.0;366.0;48.0;15.5;70.0;A;01/12/2023 00:04
636015607;HYUNDAI AMBITION;IMO9475703;D5BU6;74.0;0.0;366.0;48.0;14.3;74.0;A;08/12/2023 22:56
636015613;INNOVATION;IMO9622667;D5BV7;70.0;0.0;229.0;32.0;14.6;77.0;A;10/12/2023 06:25
636015646;EM KEA;IMO9334351;A8NN6;70.0;5.0;220.0;32.0;12.2;70.0;A;12/12/2023 22:03
636015704;PACIFIC ZIRCON;IMO9539573;D5CH8;80.0;0.0;182.0;32.0;12.9;89.0;A;06/12/2023 02:01
636015750;ASSIMINA II;IMO9300855;D5CO8;70.0;0.0;178.0;28.0;9.8;70.0;A;01/12/2023 00:00
636015757;OCEANBEAUTY;IMO9641338;D5CQ3;70.0;0.0;190.0;32.0;12.8;70.0;A;06/12/2023 03:47
636015771;CARNATION ACE;IMO9544920;D5CS7;70.0;0.0;199.0;32.0;9.7;70.0;A;01/12/2023 00:00
636015773;KM SHANGHAI;IMO9479333;D5CT2;70.0;0.0;225.0;32.0;14.4;70.0;A;10/12/2023 14:18
636015790;TRITON;IMO9642356;D5CV9;70.0;1.0;225.0;32.0;14.2;70.0;A;01/12/2023 00:00
636015815;KARPATY;IMO9582506;D5CZ3;70.0;0.0;228.0;32.0;14.4;70.0;A;15/12/2023 13:54
636015816;SUDETY;IMO9582518;D5CZ4;70.0;0.0;228.0;32.0;14.4;70.0;A;01/12/2023 07:51
636015834;NAVE CETUS;IMO9589944;D5DB7;80.0;1.0;228.0;32.0;14.5;80.0;A;01/12/2023 00:10
636015873;NAGOYA TOWER;IMO9233844;D5DG5;70.0;0.0;260.0;32.0;12.6;74.0;A;05/12/2023 18:56
636015875;DORIC PIONEER;IMO9637117;D5DG8;80.0;0.0;183.0;32.0;13.3;80.0;A;19/12/2023 14:43
636015949;PRIMROSE ACE;IMO9355185;D5DQ7;70.0;1.0;199.0;32.0;9.7;70.0;A;01/12/2023 00:05
636015956;ORANGE OCEAN;IMO9675391;D5DS2;70.0;0.0;170.0;26.0;9.9;99.0;A;19/12/2023 23:50
636015957;ORANGE BLOSSOM 2;IMO9675406;D5DS3;80.0;0.0;170.0;26.0;9.9;79.0;A;29/12/2023 08:25
636015959;AZALEA WAVE;IMO9650793;D5DS5;70.0;0.0;235.0;38.0;14.5;70.0;A;14/12/2023 21:31
636015975;AGIOS DIMITRIOS;IMO9349605;D5DU8;71.0;0.0;299.0;40.0;10.8;71.0;A;26/12/2023 05:01
636015999;ALMI VOYAGER;IMO9579585;D5DY2;80.0;0.0;274.0;48.0;17.0;89.0;A;01/12/2023 00:00
636016002;PACIFIC SHARAV;IMO9623336;D5DY4;90.0;3.0;227.0;42.0;12.0;99.0;A;01/12/2023 00:00
636016044;LOCOMOTION;IMO9667423;D5ED2;70.0;0.0;179.0;29.0;10.5;70.0;A;19/12/2023 22:14
636016066;MSC MESSINA;IMO9074042;D5EF8;70.0;0.0;299.0;37.0;13.0;70.0;A;09/12/2023 03:08
636016106;ENSENADA;IMO9247546;D5EM2;70.0;0.0;278.0;40.0;14.0;70.0;A;30/12/2023 12:44
636016109;IPANEMA STREET;IMO9402770;D5EM5;80.0;0.0;182.0;32.0;12.6;80.0;A;19/12/2023 23:50
636016205;LAKE TAUPO;IMO9289908;D5EZ7;70.0;0.0;182.0;31.0;9.0;79.0;A;14/12/2023 19:48
636016206;TRIUMPH;IMO9432892;D5EZ8;70.0;5.0;182.0;31.0;9.0;90.0;A;02/12/2023 05:52
636016231;SWANSEA;IMO9629469;D5FD2;70.0;0.0;270.0;42.0;14.6;70.0;A;02/12/2023 05:24
636016238;ATLANTIC REEFER;IMO9179256;D5FE2;70.0;0.0;175.0;22.0;9.7;70.0;A;01/12/2023 02:39
636016243;W-PACIFIC;IMO9596650;D5FE8;70.0;1.0;229.0;32.0;14.6;;A;01/12/2023 00:01
636016274;CAPRICORN SUN;IMO9333785;D5FI5;80.0;5.0;243.0;42.0;15.6;89.0;A;05/12/2023 16:04
636016306;SYMI I;IMO9695028;D5FL9;70.0;0.0;299.0;48.0;14.5;71.0;A;07/12/2023 12:57
636016315;PERSEUS N;IMO9425497;A8PR8;80.0;0.0;184.0;27.0;11.3;80.0;A;05/12/2023 06:58
636016321;CSAV TYNDALL;IMO9627928;D5FN8;70.0;0.0;299.0;48.0;14.5;70.0;A;14/12/2023 02:58
636016360;CHEM HOUSTON;IMO9705720;D5FT8;80.0;0.0;145.0;24.0;9.8;82.0;A;10/12/2023 10:46
636016362;CHEM ALTAMIRA;IMO9705744;D5FU2;80.0;0.0;145.0;24.0;9.8;80.0;A;21/12/2023 15:38
636016363;CHEM NEW ORLEANS;IMO9705756;D5FU3;80.0;0.0;145.0;24.0;9.8;80.0;A;01/12/2023 00:00
636016364;CHEM SINGAPORE;IMO9705768;D5FU4;80.0;0.0;145.0;24.0;9.6;82.0;A;01/12/2023 00:00
636016397;NAVIGATOR EUROPA;IMO9661807;D5FZ3;80.0;0.0;159.0;24.0;9.4;80.0;A;08/12/2023 07:47
636016400;NAVIGATOR UMBRIO;IMO9704491;D5FZ6;80.0;0.0;159.0;24.0;9.4;80.0;A;23/12/2023 19:46
636016407;ATROTOS;IMO9328285;D5GA5;80.0;0.0;183.0;32.0;12.5;80.0;A;04/12/2023 13:16
636016415;CELINA STAR;IMO9210086;D5GB9;70.0;0.0;243.0;32.0;11.5;70.0;A;12/12/2023 19:29
636016417;CAROLINA STAR;IMO9210062;D5GC3;70.0;0.0;243.0;32.0;11.5;70.0;A;09/12/2023 05:35
636016430;MSC JULIA R;IMO9227338;A8RK9;70.0;0.0;281.0;32.0;12.5;70.0;A;14/12/2023 08:56
636016431;MSC VAISHNAVI R;IMO9227340;A8RL2;70.0;0.0;282.0;32.0;12.5;79.0;A;31/12/2023 02:22
636016432;MSC ARUSHI R;IMO9244881;A8RL3;70.0;0.0;281.0;32.0;12.5;70.0;A;01/12/2023 00:00
636016434;MSC ANISHA R;IMO9227297;D5GE3;70.0;5.0;281.0;32.0;12.5;71.0;A;01/12/2023 00:05
636016435;MSC KATYA R;IMO9227302;D5GE4;70.0;0.0;281.0;32.0;12.5;79.0;A;18/12/2023 14:03
636016436;MSC ZLATA R;IMO9227314;D5GE5;70.0;0.0;281.0;32.0;12.5;79.0;A;21/12/2023 07:10
636016437;MSC VIDISHA R;IMO9227326;A8IY4;70.0;0.0;281.0;32.0;12.5;70.0;A;04/12/2023 04:54
636016445;LAKE GENEVA;IMO9713882;D5GF5;70.0;0.0;199.0;32.0;10.0;70.0;A;06/12/2023 17:31
636016447;AYE EVOLUTION;IMO9700354;D5GF7;70.0;0.0;189.0;32.0;12.7;70.0;A;02/12/2023 20:39
636016475;MEL VISION;IMO9218052;D5GJ3;70.0;0.0;177.0;28.0;10.0;70.0;A;22/12/2023 19:51
636016487;HORIZON;IMO9323637;D5GK5;70.0;0.0;178.0;28.0;9.7;79.0;A;18/12/2023 18:38
636016492;MSC SAO PAULO;IMO9147071;D5GL3;70.0;0.0;294.0;32.0;13.0;70.0;A;02/12/2023 09:03
636016497;YORKGATE;IMO9689172;D5GL7;70.0;0.0;199.0;32.0;13.0;70.0;A;08/12/2023 16:59
636016498;DIONYSUS;IMO9696515;D5GL8;70.0;0.0;199.0;32.0;13.3;79.0;A;30/12/2023 05:56
636016502;BOX ENDURANCE;IMO9733820;D5GM5;79.0;0.0;172.0;27.0;7.6;79.0;A;25/12/2023 23:46
636016582;LAVINIA OLDENDORFF;IMO9691931;D5GW2;70.0;0.0;299.0;50.0;18.5;;A;13/12/2023 23:08
636016596;GASCHEM HUNTE;IMO9103403;A8LC5;80.0;0.0;116.0;17.0;6.8;89.0;A;02/12/2023 03:46
636016606;GOODWOOD;IMO9701140;D5GY7;70.0;0.0;199.0;32.0;10.0;70.0;A;28/12/2023 02:01
636016613;ACTIVE;IMO9700342;D5GZ7;80.0;0.0;183.0;32.0;12.2;80.0;A;11/12/2023 01:52
636016647;CAP PALLISER;IMO9344679;A8OH4;70.0;0.0;186.0;27.0;11.3;71.0;A;01/12/2023 04:02
636016657;CAPTAINJ.NEOFOTISTOS;IMO9617430;D5HE2;70.0;1.0;229.0;32.0;8.9;70.0;A;01/12/2023 00:00
636016658;NAVIGATOR CENTAURI;IMO9704506;D5HE3;80.0;0.0;159.0;24.0;;80.0;A;29/12/2023 11:06
636016673;K PEGASUS;IMO9267637;D5HF9;70.0;0.0;299.0;40.0;14.0;79.0;A;01/12/2023 04:15
636016699;CATALAN SEA;IMO9577044;D5HI7;80.0;5.0;249.0;44.0;15.1;80.0;A;01/12/2023 00:00
636016708;YANGZE 7;IMO9718911;D5HJ7;70.0;0.0;199.0;32.0;13.3;70.0;A;10/12/2023 23:46
636016710;STOLT VIRTUE;IMO9274317;D5HJ9;80.0;5.0;158.0;25.0;10.5;80.0;A;01/12/2023 00:04
636016721;ERIETTA;IMO9713959;D5HL5;70.0;0.0;199.0;32.0;13.0;70.0;A;17/12/2023 23:56
636016725;ELKA DELPHI;IMO9705902;D5HL9;80.0;0.0;189.0;35.0;8.0;80.0;A;01/12/2023 00:05
636016726;ELKA ELEFSIS;IMO9705914;D5HM2;80.0;0.0;189.0;;;80.0;A;01/12/2023 00:03
636016731;TAVROPOS;IMO9307334;D5HM8;80.0;0.0;213.0;32.0;12.3;80.0;A;22/12/2023 22:13
636016801;HIGH TRUST;IMO9696254;D5HW6;80.0;1.0;183.0;32.0;8.3;80.0;A;01/12/2023 00:00
636016804;OCEAN RALLY;IMO9652600;D5HW9;70.0;0.0;179.0;30.0;9.8;70.0;A;11/12/2023 16:22
636016824;GEMINI;IMO9376309;D5HZ3;70.0;0.0;189.0;32.0;12.5;70.0;A;31/12/2023 03:47
636016848;SKYFALL;IMO9724752;D5IC2;70.0;5.0;199.0;;;70.0;A;01/12/2023 00:04
636016852;MONA LISA;IMO9309277;D5IC6;70.0;0.0;230.0;32.0;12.0;71.0;A;01/12/2023 03:47
636016946;AMOR;IMO9700471;D5IN9;80.0;0.0;183.0;;;80.0;A;01/12/2023 02:03
636016971;ARAGONA;IMO9729556;D5IQ9;70.0;5.0;199.0;;;70.0;A;01/12/2023 00:04
636016975;SEABOARD PATRIOT;IMO9395551;D5IR5;70.0;5.0;139.0;22.0;7.4;79.0;A;01/12/2023 00:05
636016986;ANTHEA Y;IMO9710244;D5IS7;70.0;0.0;300.0;48.0;14.5;;A;01/12/2023 00:00
636017000;MONGOOSE HUNTER;IMO9293167;A8IX8;70.0;0.0;294.0;32.0;13.5;70.0;A;07/12/2023 10:07
636017002;SYROS I;IMO9597800;D5IV5;70.0;0.0;229.0;32.0;14.5;70.0;A;25/12/2023 09:50
636017006;MSC ROBERTA;IMO9038907;D5IV9;70.0;5.0;294.0;32.0;13.5;70.0;A;22/12/2023 20:00
636017045;HSL NIKE;IMO9301457;A8FZ6;70.0;0.0;210.0;30.0;11.5;71.0;A;07/12/2023 12:57
636017062;CLOVER ACE;IMO9363950;D5JC8;70.0;0.0;199.0;32.0;9.7;70.0;A;28/12/2023 13:46
636017064;PHAEDRA;IMO9737589;D5JD2;70.0;0.0;229.0;32.0;14.4;70.0;A;19/12/2023 23:42
636017066;RED SUN;IMO9384564;D5ET9;80.0;0.0;243.0;42.0;15.6;80.0;A;19/12/2023 00:00
636017071;LEGIONY POLSKIE;IMO9708045;D5JD8;70.0;0.0;179.0;;;0.0;A;31/12/2023 09:20
636017075;DRAWNO;IMO9727508;D5JE4;70.0;0.0;180.0;30.0;7.8;70.0;A;02/12/2023 14:33
636017076;KARLINO;IMO9727510;D5JE5;70.0;0.0;180.0;30.0;7.7;70.0;A;21/12/2023 05:10
636017102;MAERSK SARAT;IMO9732591;D5JH6;71.0;5.0;300.0;48.0;11.1;71.0;A;01/12/2023 00:05
636017104;MAERSK SHIVLING;IMO9728253;D5JH8;70.0;0.0;300.0;48.0;10.3;70.0;A;11/12/2023 17:08
636017112;POMERENIA SKY;IMO9339583;A8MG6;70.0;0.0;208.0;29.0;11.6;;A;23/12/2023 23:57
636017127;QAMRAN;IMO9783708;D5JK8;80.0;1.0;333.0;60.0;21.2;80.0;A;01/12/2023 00:07
636017141;NOVA SCOTIA;IMO9738246;D5JM6;80.0;1.0;180.0;28.0;10.3;80.0;A;01/12/2023 00:00
636017142;ONTARIO;IMO9744831;D5JM7;80.0;0.0;180.0;28.0;8.5;80.0;A;12/12/2023 13:32
636017155;SEALAND PHILADELPHIA;IMO9383247;A8PD9;70.0;5.0;208.0;29.0;11.6;71.0;A;01/12/2023 00:04
636017165;CHEM SIRIUS;IMO9558397;D5JP4;80.0;0.0;146.0;24.0;9.5;20.0;A;02/12/2023 00:43
636017173;NYK LODESTAR;IMO9229300;D5JQ4;70.0;0.0;299.0;40.0;14.0;70.0;A;15/12/2023 04:13
636017184;BULK COLOMBIA;IMO9426245;D5JR7;70.0;0.0;189.0;32.0;12.8;70.0;A;01/12/2023 00:00
636017206;EUGENIA GAS;IMO8813099;D5JU3;80.0;0.0;158.0;21.0;9.8;85.0;A;02/12/2023 03:56
636017218;CHIQUITA EXPRESS;IMO9304758;D5FR8;70.0;0.0;211.0;29.0;11.4;79.0;A;17/12/2023 16:38
636017219;CHIQUITA TRADER;IMO9304760;D5FR9;70.0;0.0;211.0;29.0;11.4;79.0;A;05/12/2023 18:03
636017242;DORIC TRIDENT;IMO9728150;D5JY4;70.0;5.0;189.0;;;70.0;A;01/12/2023 00:04
636017260;SCARLET RAY;IMO9799654;D5KB3;80.0;0.0;145.0;24.0;9.7;80.0;A;11/12/2023 07:37
636017294;NEW CENTURY 2;IMO9229403;D5KF5;70.0;0.0;199.0;32.0;9.0;70.0;A;26/12/2023 10:08
636017329;CIELO DI TAMPA;IMO9707754;D5KJ8;70.0;0.0;179.0;;;70.0;A;05/12/2023 20:41
636017331;CARIBE MARIA;IMO9337286;D5KK2;80.0;0.0;116.0;20.0;8.4;89.0;A;03/12/2023 05:58
636017335;CHEM BARCELONA;IMO9725835;D5KK6;80.0;5.0;145.0;;;80.0;A;01/12/2023 00:00
636017344;VENTURE JOY;IMO9670781;D5KL8;70.0;0.0;189.0;;;70.0;A;10/12/2023 02:49
636017352;CAP RICARDA;IMO9399777;A8PX6;70.0;0.0;224.0;30.0;12.2;79.0;A;19/12/2023 03:57
636017368;KANG MAY;IMO9774472;D5KO5;70.0;1.0;228.0;;;70.0;A;01/12/2023 00:00
636017393;INDUSTRIAL SWIFT;IMO9741152;D5KR7;70.0;0.0;;;;70.0;A;02/12/2023 08:24
636017409;NAVIGATOR AURORA;IMO9726322;D5KU3;80.0;0.0;179.0;;;99.0;A;19/12/2023 11:07
636017412;NAVIGATOR PROMINENCE;IMO9742326;D5KU6;80.0;0.0;;;;80.0;A;30/12/2023 23:46
636017515;SOFIA I;IMO9426805;A8VA4;79.0;0.0;294.0;32.0;13.4;79.0;A;04/12/2023 00:25
636017537;MSC ISTANBUL;IMO9606326;D5LL2;70.0;0.0;399.0;54.0;14.6;70.0;A;24/12/2023 03:01
636017539;SIEM CICERO;IMO9762534;D5LL4;70.0;0.0;;;;79.0;A;13/12/2023 02:33
636017540;SIEM CONFUCIUS;IMO9841017;D5LL5;70.0;0.0;200.0;38.0;8.7;70.0;A;21/12/2023 12:27
636017550;SWEET IRINA;IMO9566813;D5LM7;70.0;0.0;229.0;32.0;13.4;70.0;A;24/12/2023 12:12
636017572;PORT VERA CRUZ;IMO9759680;D5LP5;70.0;0.0;;;;70.0;A;17/12/2023 05:17
636017577;MSC REEF;IMO9754965;D5LQ2;70.0;0.0;398.0;59.0;15.9;70.0;A;01/12/2023 00:00
636017583;ATLANTIC BRAVE;IMO9757955;D5LQ8;70.0;0.0;179.0;;;70.0;A;01/12/2023 00:03
636017607;LORD MOUNTBATTEN;IMO9589712;D5LV5;70.0;5.0;169.0;27.0;8.6;70.0;A;01/12/2023 00:02
636017610;CITRUS VITA BRASIL;IMO9491836;D5LW3;0.0;0.0;210.0;30.0;11.4;0.0;A;28/12/2023 22:30
636017621;HIGH WIND;IMO9740574;D5LX8;80.0;0.0;183.0;32.0;8.0;80.0;A;03/12/2023 09:50
636017637;MELODY FAIR;IMO9748760;D5LZ9;70.0;0.0;;;;70.0;A;01/12/2023 00:00
636017683;PERITO MORENO;IMO9430868;D5MF6;73.0;0.0;176.0;28.0;8.6;73.0;A;05/12/2023 22:08
636017711;GASCHEM BELUGA;IMO9743928;D5MJ2;80.0;0.0;;;;89.0;A;14/12/2023 01:17
636017730;CHIQUITA VENTURE;IMO9357080;A8LL8;70.0;0.0;204.0;28.0;11.0;79.0;A;03/12/2023 15:11
636017731;CHIQUITA PROGRESS;IMO9357119;A8OF7;70.0;0.0;204.0;28.0;11.0;79.0;A;11/12/2023 10:05
636017746;KNIGHTSHIP;IMO9507893;D5MN5;70.0;0.0;292.0;45.0;17.9;70.0;A;26/12/2023 17:53
636017767;BROOKLANDS;IMO9748289;D5MP8;70.0;0.0;;;;70.0;A;26/12/2023 08:14
636017780;OCEAN KNIGHT;IMO9453248;A8XD4;70.0;0.0;190.0;32.0;12.8;70.0;A;24/12/2023 22:11
636017792;HYDE PARK;IMO9725861;D5MT2;80.0;0.0;145.0;25.0;10.0;80.0;A;31/12/2023 05:41
636017802;GSL ELEFTHERIA;IMO9509140;D5DW8;79.0;0.0;228.0;32.0;10.8;79.0;A;01/12/2023 00:00
636017805;NAVIOS ACE;IMO9592771;D5MU7;70.0;0.0;292.0;45.0;8.5;70.0;A;26/12/2023 06:08
636017828;STOLT KIRI;IMO9266231;D5MW8;80.0;0.0;145.0;24.0;9.6;;A;01/12/2023 00:00
636017832;STOLT ILEX;IMO9505936;D5MX4;80.0;0.0;144.0;24.0;9.6;82.0;A;08/12/2023 21:51
636017858;AQUASURAZO;IMO9785720;D5NA6;80.0;5.0;244.0;43.0;;80.0;A;01/12/2023 00:00
636017859;AQUATRAVESIA;IMO9785732;D5NA7;80.0;0.0;244.0;43.0;13.7;80.0;A;18/12/2023 13:37
636017870;DONINGTON;IMO9748291;D5NC3;70.0;0.0;199.0;38.0;9.1;70.0;A;01/12/2023 00:00
636017874;SEA MAJESTIC;IMO9391153;D5NC7;83.0;0.0;150.0;24.0;8.9;83.0;A;04/12/2023 18:21
636017878;AVRA MITERAS;IMO9127021;D5ND3;70.0;0.0;157.0;23.0;9.3;71.0;A;01/12/2023 06:09
636017897;ULTRA ANGEL;IMO9812494;D5NF6;70.0;0.0;;;;70.0;A;21/12/2023 14:59
636017922;JUICE EXPRESS;IMO9812456;D5NI8;79.0;0.0;100.0;16.0;5.9;79.0;A;11/12/2023 10:20
636017971;CAP BEATRICE;IMO9275062;A8EG9;70.0;0.0;210.0;30.0;11.5;79.0;A;11/12/2023 13:49
636017997;NAVIGATOR JORF;IMO9796339;D5NS3;80.0;5.0;180.0;28.0;10.7;80.0;A;01/12/2023 00:02
636018002;GASCHEM ORCA;IMO9743916;D5NS8;80.0;0.0;;;;80.0;A;05/12/2023 03:17
636018010;PATRIS;IMO9766889;D5NT8;80.0;0.0;295.0;46.0;11.2;80.0;A;22/12/2023 21:53
636018035;AS CASPRIA;IMO9399753;A8OU5;71.0;0.0;226.0;31.0;11.8;71.0;A;01/12/2023 16:01
636018037;ATHOS;IMO9406738;D5NX2;70.0;0.0;349.0;45.0;15.0;70.0;A;19/12/2023 10:23
636018051;PATROKLOS;IMO9729893;D5NY5;70.0;0.0;229.0;32.0;6.7;70.0;A;03/12/2023 15:02
636018070;ARISTOMENIS;IMO9408841;D5OA5;70.0;1.0;349.0;45.0;15.0;71.0;A;01/12/2023 00:04
636018091;LADON;IMO9798961;D5OD2;89.0;0.0;183.0;33.0;8.1;89.0;A;09/12/2023 13:52
636018097;SM MUMBAI;IMO9401051;D5OD8;71.0;5.0;260.0;32.0;11.0;71.0;A;01/12/2023 00:03
636018102;PARISFAL;IMO9318060;A8LP6;70.0;0.0;334.0;42.0;14.5;73.0;A;14/12/2023 08:46
636018105;AS EMMA;IMO9477309;D5OE7;71.0;0.0;261.0;32.0;10.5;71.0;A;03/12/2023 12:34
636018106;MSC CARLOTTA;IMO9756731;D5OE8;74.0;5.0;314.0;48.0;10.0;74.0;A;01/12/2023 00:05
636018113;INDIGO SUN;IMO9592288;D5OF6;80.0;5.0;249.0;44.0;13.3;80.0;A;01/12/2023 00:00
636018138;AAL SINGAPORE;IMO9498365;D5OJ2;70.0;0.0;193.0;28.0;11.2;79.0;A;10/12/2023 09:37
636018141;AAL PUSAN;IMO9498389;D5OJ5;79.0;0.0;194.0;28.0;9.3;79.0;A;29/12/2023 08:37
636018194;GARFIELD;IMO9311842;A8ME5;79.0;0.0;208.0;30.0;6.2;79.0;A;27/12/2023 14:33
636018221;KM JAKARTA;IMO9820958;D5OR9;70.0;0.0;199.0;32.0;10.5;70.0;A;14/12/2023 16:04
636018222;NYK DELPHINUS;IMO9337652;D5OS3;71.0;0.0;294.0;32.0;10.9;71.0;A;02/12/2023 10:16
636018226;DAISY;IMO9273806;D5AH4;70.0;0.0;159.0;21.0;7.6;70.0;A;01/12/2023 22:30
